timestamp,staypoint_planningregion,hyperUnique_unique_agents,longSum_total_stays,longSum_sum_stay_duration,staypoint_planningarea,staypoint_subzone
2018-01-13T00:00:00.000+08:00,CR,16222,26028,5446385,QT,QTSZ10
2018-01-13T00:00:00.000+08:00,CR,22284,36053,7587137,QT,QTSZ11
2018-01-13T00:00:00.000+08:00,CR,5238,7669,1592170,QT,QTSZ12
2018-01-13T00:00:00.000+08:00,CR,8224,12033,3310291,QT,QTSZ13
2018-01-13T00:00:00.000+08:00,CR,15520,23285,5049865,QT,QTSZ14
2018-01-13T00:00:00.000+08:00,CR,21709,50660,7269475,QT,QTSZ15
2018-01-13T00:00:00.000+08:00,CR,35996,38722,6829080,RC,RCSZ01
2018-01-13T00:00:00.000+08:00,CR,47273,53893,10687451,RC,RCSZ02
2018-01-13T00:00:00.000+08:00,CR,8486,9079,1961753,RC,RCSZ03
2018-01-13T00:00:00.000+08:00,CR,6106,6508,1079448,RC,RCSZ04
2018-01-13T00:00:00.000+08:00,CR,18171,19906,3594809,RC,RCSZ05
2018-01-13T00:00:00.000+08:00,CR,2026,2228,503321,RC,RCSZ06
2018-01-13T00:00:00.000+08:00,CR,5592,6460,2149783,RC,RCSZ07
2018-01-13T00:00:00.000+08:00,CR,8362,9732,2872198,RC,RCSZ08
2018-01-13T00:00:00.000+08:00,CR,12543,14037,3206485,RC,RCSZ09
2018-01-13T00:00:00.000+08:00,CR,23686,24762,5015995,RC,RCSZ10
2018-01-13T00:00:00.000+08:00,CR,4709,7349,2093610,RV,RVSZ01
2018-01-13T00:00:00.000+08:00,CR,2518,2920,846698,RV,RVSZ02
2018-01-13T00:00:00.000+08:00,CR,8288,12308,3628789,RV,RVSZ03
2018-01-13T00:00:00.000+08:00,CR,7136,7964,1441381,RV,RVSZ04
2018-01-13T00:00:00.000+08:00,CR,14604,20978,5997853,RV,RVSZ05
2018-01-13T00:00:00.000+08:00,CR,42251,71734,13090238,SI,SISZ01
2018-01-13T00:00:00.000+08:00,CR,2156,3506,356438,SI,SISZ02
2018-01-13T00:00:00.000+08:00,CR,21882,27041,6669576,SR,SRSZ01
2018-01-13T00:00:00.000+08:00,CR,27662,30857,5705288,SR,SRSZ02
2018-01-13T00:00:00.000+08:00,CR,13009,14205,2722158,SR,SRSZ03
2018-01-13T00:00:00.000+08:00,CR,4925,9680,1037471,SV,SVSZ01
2018-01-13T00:00:00.000+08:00,CR,23483,40368,10120822,TN,TNSZ01
2018-01-13T00:00:00.000+08:00,CR,18328,28785,7011685,TN,TNSZ02
2018-01-13T00:00:00.000+08:00,CR,16837,26378,4833677,TN,TNSZ03
2018-01-13T00:00:00.000+08:00,CR,17924,26148,4346979,TN,TNSZ04
2018-01-13T00:00:00.000+08:00,CR,12971,19625,5157121,TP,TPSZ01
2018-01-13T00:00:00.000+08:00,CR,37653,51377,12917476,TP,TPSZ02
2018-01-13T00:00:00.000+08:00,CR,9987,12039,3194266,TP,TPSZ03
2018-01-13T00:00:00.000+08:00,CR,8776,11329,3430934,TP,TPSZ04
2018-01-13T00:00:00.000+08:00,CR,12636,17451,3487191,TP,TPSZ05
2018-01-13T00:00:00.000+08:00,CR,10800,15939,3992150,TP,TPSZ06
2018-01-13T00:00:00.000+08:00,CR,4427,6147,1289621,TP,TPSZ07
2018-01-13T00:00:00.000+08:00,CR,158,165,15711,TP,TPSZ08
2018-01-13T00:00:00.000+08:00,CR,15641,26105,5912701,TP,TPSZ09
2018-01-13T00:00:00.000+08:00,CR,124,132,16504,TP,TPSZ10
2018-01-13T00:00:00.000+08:00,CR,3910,4838,1008086,TP,TPSZ11
2018-01-13T00:00:00.000+08:00,CR,20228,30476,7801344,TP,TPSZ12
2018-01-13T00:00:00.000+08:00,ER,52711,85035,22052785,BD,BDSZ01
2018-01-13T00:00:00.000+08:00,ER,13970,22672,6207976,BD,BDSZ02
2018-01-13T00:00:00.000+08:00,ER,34039,56639,14226531,BD,BDSZ03
2018-01-13T00:00:00.000+08:00,ER,82808,126094,31374743,BD,BDSZ04
2018-01-13T00:00:00.000+08:00,ER,46277,82783,18264091,BD,BDSZ05
2018-01-13T00:00:00.000+08:00,ER,41878,73886,17527990,BD,BDSZ06
2018-01-13T00:00:00.000+08:00,ER,8003,12224,2250373,BD,BDSZ07
2018-01-13T00:00:00.000+08:00,ER,9207,15576,3097834,BD,BDSZ08
2018-01-13T00:00:00.000+08:00,ER,2965,4745,556534,CB,CBSZ01
2018-01-13T00:00:00.000+08:00,ER,7636,9631,1663074,CH,CHSZ01
2018-01-13T00:00:00.000+08:00,ER,17083,23483,5312675,CH,CHSZ02
2018-01-13T00:00:00.000+08:00,ER,124439,194867,34834963,CH,CHSZ03
2018-01-13T00:00:00.000+08:00,ER,8909,14517,1901552,PL,PLSZ01
2018-01-13T00:00:00.000+08:00,ER,7048,12249,2081784,PL,PLSZ02
2018-01-13T00:00:00.000+08:00,ER,5030,9026,1174790,PL,PLSZ03
2018-01-13T00:00:00.000+08:00,ER,6245,11872,1674025,PL,PLSZ04
2018-01-13T00:00:00.000+08:00,ER,3048,4739,663826,PL,PLSZ05
2018-01-13T00:00:00.000+08:00,ER,3972,7062,1154177,PR,PRSZ01
2018-01-13T00:00:00.000+08:00,ER,20886,31826,9046035,PR,PRSZ02
2018-01-13T00:00:00.000+08:00,ER,26201,40307,10623882,PR,PRSZ03
2018-01-13T00:00:00.000+08:00,ER,7326,10290,2735887,PR,PRSZ04
2018-01-13T00:00:00.000+08:00,ER,29292,42599,14401663,PR,PRSZ05
2018-01-13T00:00:00.000+08:00,ER,10899,15715,4162772,PR,PRSZ06
2018-01-13T00:00:00.000+08:00,ER,938,1296,436703,PR,PRSZ07
2018-01-13T00:00:00.000+08:00,ER,7991,11653,4328598,PR,PRSZ08
2018-01-13T00:00:00.000+08:00,ER,10971,12947,1597070,TM,TMSZ01
2018-01-13T00:00:00.000+08:00,ER,81373,120832,34826752,TM,TMSZ02
2018-01-13T00:00:00.000+08:00,ER,54759,88194,23430440,TM,TMSZ03
2018-01-13T00:00:00.000+08:00,ER,45459,63711,19072597,TM,TMSZ04
2018-01-13T00:00:00.000+08:00,ER,34555,51759,9002913,TM,TMSZ05
2018-01-13T00:00:00.000+08:00,NR,7992,11382,1608075,CC,CCSZ01
2018-01-13T00:00:00.000+08:00,NR,10074,17260,3194800,LK,LKSZ01
2018-01-13T00:00:00.000+08:00,NR,417,624,66129,MD,MDSZ01
2018-01-13T00:00:00.000+08:00,NR,3106,5164,519638,MD,MDSZ02
2018-01-13T00:00:00.000+08:00,NR,232,308,122314,MD,MDSZ03
2018-01-13T00:00:00.000+08:00,NR,7595,10679,3036313,SB,SBSZ01
2018-01-13T00:00:00.000+08:00,NR,7923,10620,2783950,SB,SBSZ02
2018-01-13T00:00:00.000+08:00,NR,21723,30515,9220091,SB,SBSZ03
2018-01-13T00:00:00.000+08:00,NR,30491,47219,13170197,SB,SBSZ04
2018-01-13T00:00:00.000+08:00,NR,6677,9229,2970951,SB,SBSZ05
2018-01-13T00:00:00.000+08:00,NR,5928,8550,1975019,SB,SBSZ06
2018-01-13T00:00:00.000+08:00,NR,9017,13592,3563779,SB,SBSZ07
2018-01-13T00:00:00.000+08:00,NR,21044,32654,6999141,SB,SBSZ08
2018-01-13T00:00:00.000+08:00,NR,28053,44944,9839018,SB,SBSZ09
2018-01-13T00:00:00.000+08:00,NR,25497,40271,9014074,SK,SKSZ01
2018-01-13T00:00:00.000+08:00,NR,2480,3407,589759,SK,SKSZ02
2018-01-13T00:00:00.000+08:00,NR,18349,31879,6685911,SK,SKSZ03
2018-01-13T00:00:00.000+08:00,NR,21034,34911,7836894,SK,SKSZ04
2018-01-13T00:00:00.000+08:00,NR,9449,15372,3469160,SK,SKSZ05
2018-01-13T00:00:00.000+08:00,NR,9306,15156,3974090,SM,SMSZ01
2018-01-13T00:00:00.000+08:00,NR,20269,20999,3233671,WD,WDSZ01
2018-01-13T00:00:00.000+08:00,NR,21188,27455,8951810,WD,WDSZ02
2018-01-13T00:00:00.000+08:00,NR,56930,85084,26131940,WD,WDSZ03
2018-01-13T00:00:00.000+08:00,NR,21057,31552,10722303,WD,WDSZ04
2018-01-13T00:00:00.000+08:00,NR,18877,26166,8413594,WD,WDSZ05
2018-01-13T00:00:00.000+08:00,NR,26992,35151,10591941,WD,WDSZ06
2018-01-13T00:00:00.000+08:00,NR,2774,3488,853135,WD,WDSZ07
2018-01-13T00:00:00.000+08:00,NR,25411,37480,8793128,WD,WDSZ08
2018-01-13T00:00:00.000+08:00,NR,66979,85598,15875918,WD,WDSZ09
2018-01-13T00:00:00.000+08:00,NR,13869,15012,3613807,YS,YSSZ01
2018-01-13T00:00:00.000+08:00,NR,32407,44574,13780688,YS,YSSZ02
2018-01-13T00:00:00.000+08:00,NR,22603,33745,11236124,YS,YSSZ03
2018-01-13T00:00:00.000+08:00,NR,29273,39432,12572461,YS,YSSZ04
2018-01-13T00:00:00.000+08:00,NR,8872,13369,3342639,YS,YSSZ05
2018-01-13T00:00:00.000+08:00,NR,3556,5900,1444221,YS,YSSZ06
2018-01-13T00:00:00.000+08:00,NR,6082,9956,1432703,YS,YSSZ07
2018-01-13T00:00:00.000+08:00,NR,5531,8197,2166641,YS,YSSZ08
2018-01-13T00:00:00.000+08:00,NR,38078,52526,16121406,YS,YSSZ09
2018-01-13T00:00:00.000+08:00,NER,14109,15603,2496879,AM,AMSZ01
2018-01-13T00:00:00.000+08:00,NER,25043,35925,8873135,AM,AMSZ02
2018-01-13T00:00:00.000+08:00,NER,25519,38941,9775442,AM,AMSZ03
2018-01-13T00:00:00.000+08:00,NER,18784,25815,7089021,AM,AMSZ04
2018-01-13T00:00:00.000+08:00,NER,13592,18550,5846387,AM,AMSZ05
2018-01-13T00:00:00.000+08:00,NER,14581,20374,6664040,AM,AMSZ06
2018-01-13T00:00:00.000+08:00,NER,5760,8172,2053369,AM,AMSZ07
2018-01-13T00:00:00.000+08:00,NER,14210,23421,5933533,AM,AMSZ08
2018-01-13T00:00:00.000+08:00,NER,14460,20728,5580998,AM,AMSZ09
2018-01-13T00:00:00.000+08:00,NER,12425,17771,3304964,AM,AMSZ10
2018-01-13T00:00:00.000+08:00,NER,1224,1661,274115,AM,AMSZ11
2018-01-13T00:00:00.000+08:00,NER,11206,16512,3008816,AM,AMSZ12
2018-01-13T00:00:00.000+08:00,NER,10406,12105,2299137,HG,HGSZ01
2018-01-13T00:00:00.000+08:00,NER,17325,29086,7109151,HG,HGSZ02
2018-01-13T00:00:00.000+08:00,NER,15391,22495,6850157,HG,HGSZ03
2018-01-13T00:00:00.000+08:00,NER,27718,42680,13512823,HG,HGSZ04
2018-01-13T00:00:00.000+08:00,NER,28118,45631,11280096,HG,HGSZ05
2018-01-13T00:00:00.000+08:00,NER,8004,12203,3274344,HG,HGSZ06
2018-01-13T00:00:00.000+08:00,NER,47311,69987,17144497,HG,HGSZ07
2018-01-13T00:00:00.000+08:00,NER,28982,46884,11146839,HG,HGSZ08
2018-01-13T00:00:00.000+08:00,NER,3526,5327,690030,HG,HGSZ09
2018-01-13T00:00:00.000+08:00,NER,1099,1400,203240,HG,HGSZ10
2018-01-13T00:00:00.000+08:00,NER,4165,7264,1047742,NE,NESZ01
2018-01-13T00:00:00.000+08:00,NER,13187,23489,4443436,PG,PGSZ01
2018-01-13T00:00:00.000+08:00,NER,13528,17582,4173779,PG,PGSZ02
2018-01-13T00:00:00.000+08:00,NER,26812,37410,10900199,PG,PGSZ03
2018-01-13T00:00:00.000+08:00,NER,26509,38706,14272039,PG,PGSZ04
2018-01-13T00:00:00.000+08:00,NER,17537,25596,8652033,PG,PGSZ05
2018-01-13T00:00:00.000+08:00,NER,40,40,3873,SE,SESZ01
2018-01-13T00:00:00.000+08:00,NER,26213,37889,12186470,SE,SESZ02
2018-01-13T00:00:00.000+08:00,NER,41070,61625,17980810,SE,SESZ03
2018-01-13T00:00:00.000+08:00,NER,25018,39018,11563035,SE,SESZ04
2018-01-13T00:00:00.000+08:00,NER,13674,19601,4951241,SE,SESZ05
2018-01-13T00:00:00.000+08:00,NER,27899,48399,11773675,SE,SESZ06
2018-01-13T00:00:00.000+08:00,NER,14606,24551,4937289,SG,SGSZ01
2018-01-13T00:00:00.000+08:00,NER,9225,13265,2894014,SG,SGSZ02
2018-01-13T00:00:00.000+08:00,NER,18695,29568,7971438,SG,SGSZ03
2018-01-13T00:00:00.000+08:00,NER,28227,46998,10420587,SG,SGSZ04
2018-01-13T00:00:00.000+08:00,NER,10977,18405,3967313,SG,SGSZ05
2018-01-13T00:00:00.000+08:00,NER,43886,59770,13083936,SG,SGSZ06
2018-01-13T00:00:00.000+08:00,NER,11714,18070,3559438,SG,SGSZ07
2018-01-13T00:00:00.000+08:00,NER,4973,8463,1327783,SL,SLSZ01
2018-01-13T00:00:00.000+08:00,NER,13570,26413,4804278,SL,SLSZ03
2018-01-13T00:00:00.000+08:00,NER,3526,4969,773736,SL,SLSZ04
2018-01-13T00:00:00.000+08:00,WR,12130,19211,3424455,BK,BKSZ01
2018-01-13T00:00:00.000+08:00,WR,20076,32920,8767108,BK,BKSZ02
2018-01-13T00:00:00.000+08:00,WR,406,524,54897,BK,BKSZ03
2018-01-13T00:00:00.000+08:00,WR,6530,9715,2756043,BK,BKSZ04
2018-01-13T00:00:00.000+08:00,WR,15409,24926,7162663,BK,BKSZ05
2018-01-13T00:00:00.000+08:00,WR,12990,19514,4223998,BK,BKSZ06
2018-01-13T00:00:00.000+08:00,WR,26438,37650,8946560,BK,BKSZ07
2018-01-13T00:00:00.000+08:00,WR,15358,21165,5879603,BK,BKSZ08
2018-01-13T00:00:00.000+08:00,WR,25603,41025,9536879,BK,BKSZ09
2018-01-13T00:00:00.000+08:00,WR,9585,14256,2338069,BL,BLSZ01
2018-01-13T00:00:00.000+08:00,WR,15803,25437,4304892,BL,BLSZ02
2018-01-13T00:00:00.000+08:00,WR,8243,12404,2410338,BL,BLSZ03
2018-01-13T00:00:00.000+08:00,WR,3422,4957,925340,BL,BLSZ04
2018-01-13T00:00:00.000+08:00,WR,11281,17246,4059401,BP,BPSZ01
2018-01-13T00:00:00.000+08:00,WR,13033,18166,6251040,BP,BPSZ02
2018-01-13T00:00:00.000+08:00,WR,12118,17246,5796642,BP,BPSZ03
2018-01-13T00:00:00.000+08:00,WR,17759,26204,6312140,BP,BPSZ04
2018-01-13T00:00:00.000+08:00,WR,21134,32493,6521875,BP,BPSZ05
2018-01-13T00:00:00.000+08:00,WR,4783,8220,1602313,BP,BPSZ06
2018-01-13T00:00:00.000+08:00,WR,2992,4213,890585,BP,BPSZ07
2018-01-13T00:00:00.000+08:00,WR,14006,20142,5613476,CK,CKSZ01
2018-01-13T00:00:00.000+08:00,WR,13697,19529,6530308,CK,CKSZ02
2018-01-13T00:00:00.000+08:00,WR,21053,27911,7744885,CK,CKSZ03
2018-01-13T00:00:00.000+08:00,WR,14330,21229,6321708,CK,CKSZ04
2018-01-13T00:00:00.000+08:00,WR,20057,31888,9488903,CK,CKSZ05
2018-01-13T00:00:00.000+08:00,WR,23543,35879,9808286,CK,CKSZ06
2018-01-13T00:00:00.000+08:00,WR,14642,25529,5027637,CL,CLSZ01
2018-01-13T00:00:00.000+08:00,WR,6934,11216,2642012,CL,CLSZ02
2018-01-13T00:00:00.000+08:00,WR,4069,6224,1477890,CL,CLSZ03
2018-01-13T00:00:00.000+08:00,WR,23833,35736,9535526,CL,CLSZ04
2018-01-13T00:00:00.000+08:00,WR,3073,5099,1366404,CL,CLSZ05
2018-01-13T00:00:00.000+08:00,WR,24400,33687,7110496,CL,CLSZ06
2018-01-13T00:00:00.000+08:00,WR,13990,20600,4358842,CL,CLSZ07
2018-01-13T00:00:00.000+08:00,WR,19659,28948,6608715,CL,CLSZ08
2018-01-13T00:00:00.000+08:00,WR,6082,9179,1949280,CL,CLSZ09
2018-01-13T00:00:00.000+08:00,WR,16720,25680,5652245,JE,JESZ01
2018-01-13T00:00:00.000+08:00,WR,18580,28376,7258779,JE,JESZ02
2018-01-13T00:00:00.000+08:00,WR,16894,22094,5331886,JE,JESZ03
2018-01-13T00:00:00.000+08:00,WR,14760,21213,3623001,JE,JESZ04
2018-01-13T00:00:00.000+08:00,WR,38560,42896,7002164,JE,JESZ05
2018-01-13T00:00:00.000+08:00,WR,6284,10035,1888452,JE,JESZ06
2018-01-13T00:00:00.000+08:00,WR,38368,70783,14399463,JE,JESZ07
2018-01-13T00:00:00.000+08:00,WR,15518,25379,5304934,JE,JESZ08
2018-01-13T00:00:00.000+08:00,WR,4028,6500,1074634,JE,JESZ09
2018-01-13T00:00:00.000+08:00,WR,15215,27097,4321444,JE,JESZ10
2018-01-13T00:00:00.000+08:00,WR,9709,13595,3798637,JW,JWSZ01
2018-01-13T00:00:00.000+08:00,WR,26302,36828,9354160,JW,JWSZ02
2018-01-13T00:00:00.000+08:00,WR,37016,54282,16775333,JW,JWSZ03
2018-01-13T00:00:00.000+08:00,WR,34089,57511,12971457,JW,JWSZ04
2018-01-13T00:00:00.000+08:00,WR,6865,10487,2011944,JW,JWSZ05
2018-01-13T00:00:00.000+08:00,WR,33627,57378,11677870,JW,JWSZ06
2018-01-13T00:00:00.000+08:00,WR,1046,1685,285270,JW,JWSZ07
2018-01-13T00:00:00.000+08:00,WR,44986,64423,21264950,JW,JWSZ08
2018-01-13T00:00:00.000+08:00,WR,62556,89452,22086567,JW,JWSZ09
2018-01-13T00:00:00.000+08:00,WR,19316,29520,5927878,PN,PNSZ01
2018-01-13T00:00:00.000+08:00,WR,12153,18638,4804143,PN,PNSZ02
2018-01-13T00:00:00.000+08:00,WR,9075,15475,2399112,PN,PNSZ03
2018-01-13T00:00:00.000+08:00,WR,7399,12731,2205613,PN,PNSZ04
2018-01-13T00:00:00.000+08:00,WR,14675,27390,4759526,PN,PNSZ05
2018-01-13T00:00:00.000+08:00,WR,1709,3025,310912,TH,THSZ01
2018-01-13T00:00:00.000+08:00,WR,109,115,34699,TS,TSSZ01
2018-01-13T00:00:00.000+08:00,WR,30120,45810,10462618,TS,TSSZ02
2018-01-13T00:00:00.000+08:00,WR,17110,23849,6531269,TS,TSSZ03
2018-01-13T00:00:00.000+08:00,WR,16174,25010,5880826,TS,TSSZ04
2018-01-13T00:00:00.000+08:00,WR,31628,53768,12750916,TS,TSSZ05
2018-01-13T00:00:00.000+08:00,WR,41841,83294,21503234,TS,TSSZ06
2018-01-13T00:00:00.000+08:00,WR,42776,79180,18235051,WC,WCSZ01
2018-01-13T00:00:00.000+08:00,WR,33051,66559,9806120,WI,WISZ01
2018-01-13T00:00:00.000+08:00,WR,520,1104,161589,WI,WISZ02
2018-01-14T00:00:00.000+08:00,CR,52955,69962,11241728,BM,BMSZ01
2018-01-14T00:00:00.000+08:00,CR,8481,10882,2857064,BM,BMSZ02
2018-01-14T00:00:00.000+08:00,CR,7197,9284,2392325,BM,BMSZ03
2018-01-14T00:00:00.000+08:00,CR,10263,13368,4203221,BM,BMSZ04
2018-01-14T00:00:00.000+08:00,CR,10922,12798,3255540,BM,BMSZ05
2018-01-14T00:00:00.000+08:00,CR,3182,4244,1191453,BM,BMSZ06
2018-01-14T00:00:00.000+08:00,CR,25283,33359,9135508,BM,BMSZ07
2018-01-14T00:00:00.000+08:00,CR,10588,14305,4380064,BM,BMSZ08
2018-01-14T00:00:00.000+08:00,CR,24939,33049,8343998,BM,BMSZ09
2018-01-14T00:00:00.000+08:00,CR,17797,21707,4916830,BM,BMSZ10
2018-01-14T00:00:00.000+08:00,CR,6473,8687,2526508,BM,BMSZ11
2018-01-14T00:00:00.000+08:00,CR,2203,2799,739742,BM,BMSZ12
2018-01-14T00:00:00.000+08:00,CR,11633,16983,5332748,BM,BMSZ13
2018-01-14T00:00:00.000+08:00,CR,7291,9688,3126423,BM,BMSZ14
2018-01-14T00:00:00.000+08:00,CR,7043,9958,3204639,BM,BMSZ15
2018-01-14T00:00:00.000+08:00,CR,21574,32492,6264974,BM,BMSZ16
2018-01-14T00:00:00.000+08:00,CR,11463,18965,2682430,BM,BMSZ17
2018-01-14T00:00:00.000+08:00,CR,31760,50231,13280458,BS,BSSZ01
2018-01-14T00:00:00.000+08:00,CR,17285,27258,6815452,BS,BSSZ02
2018-01-14T00:00:00.000+08:00,CR,34376,51107,10606864,BS,BSSZ03
2018-01-14T00:00:00.000+08:00,CR,28937,45650,11641107,BT,BTSZ01
2018-01-14T00:00:00.000+08:00,CR,11337,16907,3158158,BT,BTSZ02
2018-01-14T00:00:00.000+08:00,CR,9671,16668,4581364,BT,BTSZ03
2018-01-14T00:00:00.000+08:00,CR,9322,16459,4063234,BT,BTSZ04
2018-01-14T00:00:00.000+08:00,CR,11017,18978,3764939,BT,BTSZ05
2018-01-14T00:00:00.000+08:00,CR,17481,34217,6594461,BT,BTSZ06
2018-01-14T00:00:00.000+08:00,CR,12532,19964,5339914,BT,BTSZ07
2018-01-14T00:00:00.000+08:00,CR,8809,15196,2747300,BT,BTSZ08
2018-01-14T00:00:00.000+08:00,CR,38182,40962,7197927,DT,DTSZ01
2018-01-14T00:00:00.000+08:00,CR,61146,70916,12020691,DT,DTSZ02
2018-01-14T00:00:00.000+08:00,CR,43434,52908,9123729,DT,DTSZ03
2018-01-14T00:00:00.000+08:00,CR,1833,1860,440535,DT,DTSZ04
2018-01-14T00:00:00.000+08:00,CR,8412,9026,2241226,DT,DTSZ05
2018-01-14T00:00:00.000+08:00,CR,10699,12020,2023725,DT,DTSZ06
2018-01-14T00:00:00.000+08:00,CR,3511,3650,786099,DT,DTSZ07
2018-01-14T00:00:00.000+08:00,CR,11081,14454,2897260,DT,DTSZ08
2018-01-14T00:00:00.000+08:00,CR,8223,9380,2308311,DT,DTSZ09
2018-01-14T00:00:00.000+08:00,CR,6573,8169,2367967,DT,DTSZ10
2018-01-14T00:00:00.000+08:00,CR,9334,12424,3012457,DT,DTSZ11
2018-01-14T00:00:00.000+08:00,CR,33830,42891,6702460,DT,DTSZ12
2018-01-14T00:00:00.000+08:00,CR,15491,21944,6092887,GL,GLSZ01
2018-01-14T00:00:00.000+08:00,CR,19551,26791,8264103,GL,GLSZ02
2018-01-14T00:00:00.000+08:00,CR,25045,35864,10416178,GL,GLSZ03
2018-01-14T00:00:00.000+08:00,CR,113445,172051,43262301,GL,GLSZ04
2018-01-14T00:00:00.000+08:00,CR,69152,100134,21559785,GL,GLSZ05
2018-01-14T00:00:00.000+08:00,CR,36994,55179,15393646,KL,KLSZ01
2018-01-14T00:00:00.000+08:00,CR,12717,18965,5033696,KL,KLSZ02
2018-01-14T00:00:00.000+08:00,CR,8479,10615,2365549,KL,KLSZ03
2018-01-14T00:00:00.000+08:00,CR,8286,9785,1392980,KL,KLSZ04
2018-01-14T00:00:00.000+08:00,CR,25686,44195,7097626,KL,KLSZ05
2018-01-14T00:00:00.000+08:00,CR,44677,58037,14246102,KL,KLSZ06
2018-01-14T00:00:00.000+08:00,CR,32403,43104,10030216,KL,KLSZ07
2018-01-14T00:00:00.000+08:00,CR,14387,20917,3960987,KL,KLSZ08
2018-01-14T00:00:00.000+08:00,CR,28382,37909,7079737,KL,KLSZ09
2018-01-14T00:00:00.000+08:00,CR,6957,9472,1281969,ME,MESZ01
2018-01-14T00:00:00.000+08:00,CR,16906,32300,7265603,MP,MPSZ01
2018-01-14T00:00:00.000+08:00,CR,22179,32176,7222421,MP,MPSZ02
2018-01-14T00:00:00.000+08:00,CR,44549,66837,16241811,MP,MPSZ03
2018-01-14T00:00:00.000+08:00,CR,11722,16496,1334401,MS,MSSZ01
2018-01-14T00:00:00.000+08:00,CR,20745,22376,3718605,MU,MUSZ01
2018-01-14T00:00:00.000+08:00,CR,6219,7270,1314414,MU,MUSZ02
2018-01-14T00:00:00.000+08:00,CR,7405,8095,1797891,MU,MUSZ03
2018-01-14T00:00:00.000+08:00,CR,10797,14615,3646857,NT,NTSZ01
2018-01-14T00:00:00.000+08:00,CR,3742,4918,1142368,NT,NTSZ02
2018-01-14T00:00:00.000+08:00,CR,4440,5654,1360832,NT,NTSZ03
2018-01-14T00:00:00.000+08:00,CR,18526,23779,7498278,NT,NTSZ04
2018-01-14T00:00:00.000+08:00,CR,606,675,105895,NT,NTSZ05
2018-01-14T00:00:00.000+08:00,CR,4806,5080,993881,NT,NTSZ06
2018-01-14T00:00:00.000+08:00,CR,49997,71798,18371441,NV,NVSZ01
2018-01-14T00:00:00.000+08:00,CR,34799,48769,11206139,NV,NVSZ02
2018-01-14T00:00:00.000+08:00,CR,8311,12415,2894841,NV,NVSZ03
2018-01-14T00:00:00.000+08:00,CR,5265,7915,1793569,NV,NVSZ04
2018-01-14T00:00:00.000+08:00,CR,1273,2322,376780,NV,NVSZ05
2018-01-14T00:00:00.000+08:00,CR,11798,15401,4168521,OR,ORSZ01
2018-01-14T00:00:00.000+08:00,CR,104225,116779,23232486,OR,ORSZ02
2018-01-14T00:00:00.000+08:00,CR,45608,50297,11742357,OR,ORSZ03
2018-01-14T00:00:00.000+08:00,CR,25203,29871,7186740,OT,OTSZ01
2018-01-14T00:00:00.000+08:00,CR,11989,12540,1769812,OT,OTSZ02
2018-01-14T00:00:00.000+08:00,CR,46293,50408,10554013,OT,OTSZ03
2018-01-14T00:00:00.000+08:00,CR,10237,11046,2405844,OT,OTSZ04
2018-01-14T00:00:00.000+08:00,CR,11302,17025,4223658,QT,QTSZ01
2018-01-14T00:00:00.000+08:00,CR,13640,17235,4430622,QT,QTSZ02
2018-01-14T00:00:00.000+08:00,CR,6168,8131,2164011,QT,QTSZ03
2018-01-14T00:00:00.000+08:00,CR,12466,16700,3826193,QT,QTSZ04
2018-01-14T00:00:00.000+08:00,CR,14472,22810,5227077,QT,QTSZ05
2018-01-14T00:00:00.000+08:00,CR,17663,25938,7380353,QT,QTSZ06
2018-01-14T00:00:00.000+08:00,CR,3229,3951,922858,QT,QTSZ07
2018-01-14T00:00:00.000+08:00,CR,17388,22600,4684213,QT,QTSZ08
2018-01-14T00:00:00.000+08:00,CR,9041,13636,2867446,QT,QTSZ09
2018-01-14T00:00:00.000+08:00,CR,15679,25866,5602986,QT,QTSZ10
2018-01-14T00:00:00.000+08:00,CR,19972,32108,6876129,QT,QTSZ11
2018-01-14T00:00:00.000+08:00,CR,4290,6233,1369390,QT,QTSZ12
2018-01-14T00:00:00.000+08:00,CR,7763,11522,3302535,QT,QTSZ13
2018-01-14T00:00:00.000+08:00,CR,12494,18885,4375775,QT,QTSZ14
2018-01-14T00:00:00.000+08:00,CR,20585,48626,6754910,QT,QTSZ15
2018-01-14T00:00:00.000+08:00,CR,70554,75727,13110372,RC,RCSZ01
2018-01-14T00:00:00.000+08:00,CR,82193,87485,18761355,RC,RCSZ02
2018-01-14T00:00:00.000+08:00,CR,8384,8992,2109621,RC,RCSZ03
2018-01-14T00:00:00.000+08:00,CR,6677,6710,1139247,RC,RCSZ04
2018-01-14T00:00:00.000+08:00,CR,15680,17391,3247190,RC,RCSZ05
2018-01-14T00:00:00.000+08:00,CR,2218,2450,522540,RC,RCSZ06
2018-01-14T00:00:00.000+08:00,CR,5366,6253,2011617,RC,RCSZ07
2018-01-14T00:00:00.000+08:00,CR,7702,8834,2690533,RC,RCSZ08
2018-01-14T00:00:00.000+08:00,CR,12909,13821,3215863,RC,RCSZ09
2018-01-14T00:00:00.000+08:00,CR,26780,28594,5323236,RC,RCSZ10
2018-01-14T00:00:00.000+08:00,CR,4159,6507,1888998,RV,RVSZ01
2018-01-14T00:00:00.000+08:00,CR,2180,2592,688203,RV,RVSZ02
2018-01-14T00:00:00.000+08:00,CR,7880,11113,3442480,RV,RVSZ03
2018-01-14T00:00:00.000+08:00,CR,6194,7020,1358345,RV,RVSZ04
